product_id,product_name,category,subcategory,brand,unit_price,cost_price,weight_lbs,launch_date,status
PROD_000453,Enhanced responsive service-desk Late,Electronics,Electronics_4,BrandA,199.11,119.47,19.39,2023-03-20,Active
PROD_000454,Business-focused grid-enabled project Remain,Automotive,Automotive_4,BrandG,182.1,109.26,2.12,2022-05-05,Active
PROD_000455,Progressive foreground standardization Keep,Sports,Sports_1,BrandC,231.13,138.68,5.97,2022-06-23,Active
PROD_000456,Innovative homogeneous contingency Somebody,Books,Books_2,BrandB,46.36,27.81,17.77,2023-02-15,Discontinued
PROD_000457,Front-line directional framework Toward,Clothing,Clothing_5,BrandB,175.6,105.36,17.88,2023-12-22,Active
PROD_000458,Persistent analyzing open architecture Itself,Toys,Toys_4,BrandC,307.59,184.55,3.23,2025-04-11,Active
PROD_000459,Realigned multi-tasking challenge Important,Beauty,Beauty_4,BrandD,487.46,292.47,13.97,2021-08-25,Active
PROD_000460,Expanded full-range project Bar,Books,Books_1,BrandE,126.4,75.84,7.92,2025-01-17,Active
PROD_000461,Multi-layered background monitoring Shake,Home & Garden,Home & Garden_4,BrandA,186.81,112.08,1.84,2024-08-01,Active
PROD_000462,Business-focused encompassing implementation Report,Sports,Sports_2,BrandB,22.61,13.57,12.8,2023-06-18,Active
PROD_000463,Balanced asynchronous core Summer,Automotive,Automotive_4,BrandB,161.09,96.66,9.47,2024-03-30,Active
PROD_000464,Up-sized static open architecture Director,Clothing,Clothing_4,BrandG,100.59,60.36,7.45,2022-10-31,Active
PROD_000465,Managed exuding access Development,Electronics,Electronics_3,BrandE,225.47,135.28,4.6,2025-02-14,Active
PROD_000466,User-centric bottom-line synergy Somebody,Electronics,Electronics_1,BrandC,378.6,227.16,1.81,2022-10-30,Active
PROD_000467,Fully-configurable tangible portal Score,Toys,Toys_4,BrandD,281.26,168.76,16.39,2021-06-16,Active
PROD_000468,Front-line neutral Graphic Interface Stand,Automotive,Automotive_1,BrandD,243.37,146.02,7.96,2021-11-07,Active
PROD_000469,Persistent national projection Her,Home & Garden,Home & Garden_4,BrandB,475.13,285.08,3.54,2021-12-23,Discontinued
PROD_000470,Multi-lateral multimedia methodology Man,Sports,Sports_4,BrandD,71.83,43.1,1.66,2020-12-05,Active
PROD_000471,Up-sized methodical task-force Those,Sports,Sports_3,BrandC,418.71,251.23,6.46,2022-01-14,Active
PROD_000472,Expanded holistic functionalities Job,Clothing,Clothing_5,BrandG,282.62,169.57,6.59,2020-08-30,Active
PROD_000473,Face-to-face user-facing circuit Admit,Automotive,Automotive_5,BrandA,395.41,237.25,11.79,2021-09-27,Active
PROD_000474,Reduced optimal success Key,Clothing,Clothing_5,BrandG,83.32,49.99,11.8,2021-11-29,Active
PROD_000475,Exclusive full-range emulation Hundred,Clothing,Clothing_5,BrandB,395.02,237.01,17.61,2023-04-15,Active
PROD_000476,Fully-configurable modular neural-net Real,Books,Books_5,BrandG,330.85,198.51,12.22,2025-02-25,Active
PROD_000477,Mandatory eco-centric task-force Term,Home & Garden,Home & Garden_5,BrandE,207.46,124.47,12.21,2022-11-17,Active
PROD_000478,Up-sized secondary support Military,Electronics,Electronics_3,BrandG,445.89,267.53,13.84,2022-09-27,Active
PROD_000479,Upgradable heuristic concept Challenge,Automotive,Automotive_1,BrandE,449.55,269.73,6.82,2024-01-15,Active
PROD_000480,Pre-emptive contextually-based moratorium Quality,Books,Books_1,BrandE,422.99,253.8,19.45,2025-03-22,Discontinued
PROD_000481,Progressive 5thgeneration archive You,Home & Garden,Home & Garden_4,BrandE,487.37,292.42,15.5,2024-07-11,Active
PROD_000482,Business-focused well-modulated ability Itself,Books,Books_1,BrandG,306.44,183.86,3.84,2021-02-14,Discontinued
PROD_000483,Self-enabling discrete architecture Second,Toys,Toys_3,BrandH,382.15,229.29,16.44,2021-03-10,Discontinued
PROD_000484,Extended motivating knowledgebase Hour,Clothing,Clothing_4,BrandE,357.69,214.61,2.8,2020-09-26,Active
PROD_000485,Sharable static pricing structure While,Home & Garden,Home & Garden_2,BrandD,438.84,263.3,16.76,2022-11-07,Discontinued
PROD_000486,Pre-emptive 3rdgeneration ability Night,Electronics,Electronics_3,BrandH,34.77,20.86,14.12,2023-03-12,Active
PROD_000487,Advanced 3rdgeneration moderator Seven,Beauty,Beauty_1,BrandH,257.51,154.51,13.66,2021-10-22,Discontinued
PROD_000488,Horizontal 3rdgeneration middleware Tax,Beauty,Beauty_2,BrandH,301.08,180.65,19.21,2023-12-04,Active
PROD_000489,Optional context-sensitive benchmark Why,Beauty,Beauty_3,BrandF,90.12,54.07,15.0,2020-11-30,Active
PROD_000490,Distributed disintermediate core President,Books,Books_2,BrandA,199.42,119.65,17.09,2023-01-25,Discontinued
PROD_000491,Multi-channeled encompassing utilization Industry,Sports,Sports_3,BrandD,342.07,205.24,13.07,2020-10-30,Active
PROD_000492,Open-architected logistical open system Either,Electronics,Electronics_2,BrandH,456.64,273.99,12.06,2025-05-22,Active
PROD_000493,Face-to-face exuding software Their,Sports,Sports_3,BrandE,308.09,184.85,14.28,2024-09-04,Active
PROD_000494,Streamlined solution-oriented task-force Almost,Toys,Toys_4,BrandG,427.28,256.37,5.11,2020-11-25,Active
PROD_000495,Multi-tiered homogeneous neural-net Maybe,Books,Books_1,BrandG,296.4,177.84,10.28,2020-09-18,Active
PROD_000496,Advanced tangible concept Beautiful,Books,Books_4,BrandE,345.36,207.22,1.37,2022-12-08,Active
PROD_000497,Optional secondary toolset Glass,Beauty,Beauty_3,BrandE,137.96,82.78,3.85,2023-04-07,Discontinued
PROD_000498,Cross-platform multi-tasking analyzer Drug,Electronics,Electronics_2,BrandG,333.66,200.2,14.45,2021-06-29,Active
PROD_000499,Team-oriented non-volatile leverage Experience,Books,Books_4,BrandE,454.39,272.63,7.83,2020-09-01,Active
PROD_000500,Compatible systemic focus group Way,Sports,Sports_2,BrandF,366.01,219.61,13.76,2023-02-25,Active
PROD_000501,Switchable 5thgeneration conglomeration Woman,Beauty,Beauty_5,BrandE,424.26,254.55,3.7,2024-09-08,Active
PROD_000502,Ameliorated demand-driven parallelism Charge,Automotive,Automotive_5,BrandC,373.05,223.83,15.28,2024-03-13,Discontinued
PROD_000503,Universal hybrid archive Firm,Beauty,Beauty_2,BrandB,118.9,71.34,14.91,2021-03-31,Active
PROD_000504,Front-line non-volatile info-mediaries Research,Toys,Toys_5,BrandF,192.12,115.27,5.95,2024-12-01,Active
PROD_000505,Managed human-resource system engine Sister,Automotive,Automotive_5,BrandA,434.53,260.72,11.65,2021-02-18,Active
PROD_000506,Team-oriented uniform artificial intelligence Month,Automotive,Automotive_4,BrandD,255.23,153.14,10.64,2024-02-29,Active
PROD_000507,Monitored actuating attitude Leave,Electronics,Electronics_2,BrandC,77.31,46.39,6.92,2021-08-06,Active
PROD_000508,Compatible global portal Specific,Home & Garden,Home & Garden_2,BrandF,432.57,259.54,15.6,2023-07-04,Active
PROD_000509,Right-sized hybrid time-frame General,Beauty,Beauty_1,BrandC,163.57,98.14,0.19,2020-08-01,Active
PROD_000510,Future-proofed zero tolerance knowledge user Military,Sports,Sports_2,BrandC,292.38,175.43,9.84,2021-07-29,Active
PROD_000511,Reactive homogeneous Internet solution Cultural,Home & Garden,Home & Garden_4,BrandG,320.41,192.25,8.64,2023-11-01,Active
PROD_000512,Switchable homogeneous artificial intelligence Sport,Toys,Toys_2,BrandA,28.49,17.09,14.64,2023-07-13,Active
PROD_000513,Fully-configurable transitional archive Beautiful,Beauty,Beauty_1,BrandD,18.78,11.27,12.57,2021-10-10,Discontinued
PROD_000514,Multi-tiered transitional toolset Protect,Sports,Sports_1,BrandF,162.93,97.76,7.73,2021-03-16,Active
PROD_000515,Networked foreground hierarchy Both,Home & Garden,Home & Garden_3,BrandB,413.68,248.21,18.97,2020-11-22,Active
PROD_000516,Integrated leadingedge hierarchy Sort,Beauty,Beauty_2,BrandG,445.11,267.06,6.92,2021-10-13,Active
PROD_000517,De-engineered background contingency Lawyer,Beauty,Beauty_4,BrandD,90.79,54.48,0.48,2022-09-06,Discontinued
PROD_000518,Realigned multimedia installation Board,Home & Garden,Home & Garden_5,BrandD,369.7,221.82,10.14,2020-07-25,Active
PROD_000519,Multi-channeled neutral array Picture,Beauty,Beauty_3,BrandA,193.84,116.31,15.45,2023-06-05,Active
PROD_000520,Inverse human-resource access Film,Electronics,Electronics_1,BrandB,330.25,198.15,1.06,2022-07-04,Active
PROD_000521,Vision-oriented attitude-oriented success Wear,Toys,Toys_5,BrandH,196.32,117.79,5.13,2023-03-27,Discontinued
PROD_000522,Fully-configurable object-oriented model Condition,Sports,Sports_1,BrandA,157.55,94.53,13.28,2023-11-12,Active
PROD_000523,Down-sized client-driven flexibility Fish,Home & Garden,Home & Garden_1,BrandG,417.02,250.21,10.28,2021-10-11,Active
PROD_000524,Digitized asymmetric concept Learn,Books,Books_4,BrandB,394.53,236.72,4.05,2021-10-25,Discontinued
PROD_000525,Innovative mission-critical toolset Ball,Books,Books_4,BrandD,185.38,111.23,5.98,2022-03-29,Active
PROD_000526,Fully-configurable uniform product Mission,Automotive,Automotive_4,BrandD,347.22,208.33,6.68,2023-05-28,Active
PROD_000527,Exclusive logistical benchmark Central,Electronics,Electronics_5,BrandB,454.37,272.62,13.41,2021-12-16,Discontinued
PROD_000528,Object-based full-range process improvement Husband,Clothing,Clothing_1,BrandB,364.55,218.73,18.11,2024-06-16,Discontinued
PROD_000529,Managed leadingedge groupware Law,Automotive,Automotive_1,BrandE,139.42,83.65,2.09,2024-07-06,Discontinued
PROD_000530,Streamlined radical challenge First,Electronics,Electronics_3,BrandE,186.51,111.9,8.58,2022-01-14,Active
PROD_000531,Team-oriented dedicated matrices Former,Clothing,Clothing_2,BrandA,14.74,8.84,13.3,2021-04-28,Discontinued
PROD_000532,Object-based foreground frame Simple,Beauty,Beauty_5,BrandF,448.32,268.99,5.44,2023-11-29,Active
PROD_000533,Pre-emptive object-oriented toolset Eight,Beauty,Beauty_4,BrandF,99.61,59.76,8.06,2022-01-24,Active
PROD_000534,Grass-roots zero tolerance infrastructure His,Books,Books_4,BrandG,348.05,208.83,16.02,2021-01-02,Discontinued
PROD_000535,Re-contextualized dedicated parallelism Offer,Clothing,Clothing_1,BrandC,351.12,210.67,19.63,2021-05-02,Discontinued
PROD_000536,Visionary neutral algorithm Short,Clothing,Clothing_4,BrandG,456.5,273.9,16.07,2022-09-29,Active
PROD_000537,Triple-buffered demand-driven intranet Subject,Home & Garden,Home & Garden_5,BrandG,391.79,235.07,0.67,2021-11-22,Discontinued
PROD_000538,Team-oriented asymmetric utilization Stuff,Automotive,Automotive_4,BrandH,65.34,39.2,8.87,2022-06-25,Active
PROD_000539,Proactive client-driven productivity Floor,Books,Books_5,BrandF,16.06,9.63,15.37,2021-08-24,Discontinued
PROD_000540,Switchable coherent structure Land,Beauty,Beauty_2,BrandB,222.1,133.26,9.69,2024-05-19,Active
PROD_000541,Compatible local policy Measure,Home & Garden,Home & Garden_2,BrandA,15.71,9.42,10.16,2023-05-07,Active
PROD_000542,Public-key motivating solution Kid,Automotive,Automotive_4,BrandC,46.68,28.01,6.48,2023-02-26,Active
PROD_000543,Multi-lateral tangible workforce Not,Books,Books_5,BrandA,258.4,155.04,12.9,2023-05-28,Active
PROD_000544,Configurable bi-directional throughput Energy,Sports,Sports_5,BrandB,234.96,140.97,9.02,2023-09-22,Active
PROD_000545,Multi-channeled composite project Position,Automotive,Automotive_4,BrandF,68.17,40.9,14.93,2020-08-27,Active
PROD_000546,Stand-alone systematic project Instead,Clothing,Clothing_5,BrandG,212.05,127.23,11.03,2025-04-09,Active
PROD_000547,Managed intermediate benchmark Action,Books,Books_4,BrandD,330.75,198.45,19.01,2020-12-05,Active
PROD_000548,Face-to-face multimedia synergy Natural,Electronics,Electronics_3,BrandD,423.72,254.23,11.25,2023-03-24,Active
PROD_000549,Team-oriented object-oriented definition Like,Beauty,Beauty_2,BrandH,65.87,39.52,0.14,2022-04-22,Active
PROD_000550,Persistent zero administration service-desk Per,Books,Books_1,BrandF,354.03,212.42,17.95,2023-11-21,Active
PROD_000551,Distributed grid-enabled algorithm Meeting,Home & Garden,Home & Garden_5,BrandG,62.41,37.45,4.0,2020-12-16,Active
PROD_000552,Operative attitude-oriented budgetary management Theory,Toys,Toys_2,BrandD,233.95,140.37,14.36,2025-02-20,Active
PROD_000553,Digitized grid-enabled function Gun,Toys,Toys_5,BrandA,464.05,278.43,2.55,2022-09-17,Active
PROD_000554,Expanded multi-state matrices Happen,Automotive,Automotive_1,BrandC,482.29,289.37,10.65,2022-10-25,Active
PROD_000555,Organic uniform standardization Local,Toys,Toys_2,BrandH,462.94,277.77,13.87,2022-01-11,Discontinued
PROD_000556,Innovative 6thgeneration workforce See,Home & Garden,Home & Garden_5,BrandB,199.83,119.9,12.16,2021-01-04,Active
PROD_000557,Mandatory secondary benchmark Research,Toys,Toys_2,BrandG,489.96,293.97,5.54,2024-06-08,Active
PROD_000558,User-centric dynamic model Contain,Books,Books_2,BrandH,404.35,242.61,8.31,2023-03-13,Active
PROD_000559,Managed next generation interface Maintain,Beauty,Beauty_5,BrandD,108.44,65.06,14.32,2021-08-05,Active
PROD_000560,Open-architected responsive contingency Cultural,Home & Garden,Home & Garden_3,BrandC,256.91,154.14,14.24,2023-08-22,Active
PROD_000561,Optional hybrid algorithm Sing,Automotive,Automotive_5,BrandG,340.38,204.23,5.79,2023-07-04,Active
PROD_000562,Exclusive local parallelism Laugh,Electronics,Electronics_2,BrandB,22.38,13.43,1.16,2022-05-19,Active
PROD_000563,Triple-buffered didactic database Family,Sports,Sports_2,BrandE,377.59,226.55,19.67,2024-03-13,Active
PROD_000564,Cloned object-oriented benchmark Successful,Home & Garden,Home & Garden_3,BrandA,348.39,209.03,4.16,2024-10-18,Active
PROD_000565,Enterprise-wide high-level Graphic Interface Debate,Beauty,Beauty_5,BrandH,60.22,36.13,17.31,2022-09-21,Active
PROD_000566,Fundamental static matrix News,Sports,Sports_1,BrandE,349.54,209.72,18.54,2025-04-07,Active
PROD_000567,Intuitive radical info-mediaries Popular,Toys,Toys_1,BrandF,483.26,289.95,0.36,2022-05-26,Active
PROD_000568,Customizable grid-enabled help-desk Through,Sports,Sports_3,BrandH,416.69,250.02,15.13,2022-09-22,Discontinued
PROD_000569,Enhanced systematic strategy Such,Sports,Sports_1,BrandE,229.92,137.95,3.82,2021-12-03,Discontinued
PROD_000570,Seamless optimizing artificial intelligence Remember,Clothing,Clothing_3,BrandG,29.91,17.95,11.18,2021-02-07,Discontinued
PROD_000571,Decentralized disintermediate function But,Home & Garden,Home & Garden_4,BrandE,12.77,7.66,14.22,2021-05-08,Discontinued
PROD_000572,Team-oriented client-server migration Important,Electronics,Electronics_5,BrandC,465.03,279.02,1.11,2022-07-12,Active
PROD_000573,Devolved object-oriented info-mediaries Land,Automotive,Automotive_3,BrandF,45.71,27.43,10.56,2021-05-13,Discontinued
PROD_000574,Sharable national solution Wide,Clothing,Clothing_5,BrandC,213.81,128.28,8.13,2023-08-30,Active
PROD_000575,Enhanced next generation concept Might,Sports,Sports_3,BrandD,335.03,201.02,7.28,2021-11-17,Discontinued
PROD_000576,Enterprise-wide foreground knowledge user President,Automotive,Automotive_3,BrandA,66.21,39.73,8.97,2020-09-13,Discontinued
PROD_000577,Multi-channeled 24/7 matrix Century,Electronics,Electronics_1,BrandF,196.87,118.12,7.78,2021-05-30,Active
PROD_000578,Networked next generation middleware Read,Electronics,Electronics_5,BrandF,262.01,157.21,8.97,2022-11-29,Active
PROD_000579,Synergized mobile instruction set See,Books,Books_1,BrandD,166.95,100.17,18.97,2024-08-20,Discontinued
PROD_000580,Pre-emptive composite artificial intelligence Other,Electronics,Electronics_2,BrandB,113.28,67.97,17.31,2020-08-03,Active
PROD_000581,Virtual directional frame Alone,Clothing,Clothing_4,BrandD,273.5,164.1,12.97,2021-10-23,Active
PROD_000582,Public-key executive concept Statement,Home & Garden,Home & Garden_3,BrandA,235.02,141.01,0.85,2022-09-21,Active
PROD_000583,User-friendly zero administration throughput Mission,Electronics,Electronics_5,BrandC,399.17,239.5,1.5,2023-03-09,Discontinued
PROD_000584,Customizable object-oriented budgetary management Executive,Books,Books_4,BrandG,200.14,120.08,8.72,2024-04-24,Active
PROD_000585,Multi-lateral needs-based system engine Analysis,Toys,Toys_5,BrandB,272.07,163.24,1.36,2024-03-27,Active
PROD_000586,Organic needs-based data-warehouse Large,Clothing,Clothing_1,BrandF,464.74,278.85,5.87,2020-12-12,Active
PROD_000587,Streamlined web-enabled encryption Finish,Clothing,Clothing_4,BrandE,384.98,230.99,7.69,2024-10-23,Active
PROD_000588,Automated local firmware Happen,Automotive,Automotive_2,BrandC,271.4,162.84,14.96,2024-09-30,Active
PROD_000589,Cross-group leadingedge capability Stand,Home & Garden,Home & Garden_3,BrandE,341.87,205.12,19.15,2024-06-30,Active
PROD_000590,Expanded user-facing parallelism Risk,Home & Garden,Home & Garden_5,BrandB,30.47,18.28,11.97,2022-03-10,Active
PROD_000591,Triple-buffered reciprocal product Later,Books,Books_3,BrandD,376.67,226.0,4.31,2021-04-07,Discontinued
PROD_000592,Devolved zero tolerance database Teach,Home & Garden,Home & Garden_3,BrandC,118.19,70.91,3.97,2021-06-21,Discontinued
PROD_000593,Centralized non-volatile hardware No,Electronics,Electronics_1,BrandH,325.89,195.53,5.88,2021-11-03,Active
PROD_000594,Public-key composite Graphic Interface Score,Books,Books_5,BrandB,106.73,64.04,9.8,2021-11-24,Active
PROD_000595,Re-engineered encompassing migration We,Beauty,Beauty_2,BrandC,338.93,203.36,2.09,2023-11-01,Active
PROD_000596,Cross-platform client-driven system engine Stock,Sports,Sports_3,BrandF,248.07,148.84,12.37,2022-06-29,Active
PROD_000597,Centralized even-keeled projection Card,Home & Garden,Home & Garden_4,BrandF,405.77,243.46,3.46,2023-12-11,Active
PROD_000598,De-engineered dynamic circuit Seek,Sports,Sports_4,BrandD,358.98,215.39,5.61,2022-01-17,Active
PROD_000599,Fully-configurable well-modulated service-desk Increase,Home & Garden,Home & Garden_4,BrandF,440.16,264.1,8.96,2022-11-19,Active
PROD_000600,Re-engineered responsive flexibility Product,Automotive,Automotive_5,BrandB,96.13,57.68,1.73,2022-07-04,Active
PROD_000601,Organized asynchronous productivity Study,Home & Garden,Home & Garden_1,BrandD,138.98,83.39,14.58,2024-11-01,Active
PROD_000602,Cross-group impactful migration So,Electronics,Electronics_2,BrandG,386.91,232.14,18.14,2021-10-29,Active
PROD_000603,Multi-layered logistical matrix Generation,Automotive,Automotive_2,BrandC,189.25,113.55,17.84,2023-05-07,Active
PROD_000604,Vision-oriented upward-trending array Side,Home & Garden,Home & Garden_1,BrandH,255.55,153.33,8.0,2025-04-19,Active
PROD_000605,Sharable static standardization Help,Sports,Sports_2,BrandC,381.03,228.62,8.98,2024-09-08,Discontinued
PROD_000606,Public-key hybrid data-warehouse Laugh,Home & Garden,Home & Garden_1,BrandH,470.2,282.12,4.45,2024-07-23,Active
PROD_000607,Proactive encompassing Graphic Interface Them,Sports,Sports_2,BrandB,139.53,83.72,0.95,2021-11-08,Discontinued
PROD_000608,Reactive object-oriented capacity Others,Beauty,Beauty_4,BrandG,240.14,144.08,17.64,2024-09-12,Active
PROD_000609,Mandatory systemic task-force Anything,Beauty,Beauty_5,BrandB,354.83,212.9,12.71,2020-08-30,Active
PROD_000610,Self-enabling zero tolerance knowledgebase Admit,Books,Books_4,BrandC,194.56,116.74,7.37,2021-01-20,Active
PROD_000611,Diverse leadingedge knowledgebase A,Books,Books_2,BrandG,486.61,291.97,10.38,2025-05-25,Active
PROD_000612,Optimized dedicated solution Where,Beauty,Beauty_5,BrandH,398.4,239.04,0.23,2021-02-04,Discontinued
PROD_000613,Streamlined exuding complexity Two,Automotive,Automotive_5,BrandC,122.7,73.62,12.91,2025-02-06,Discontinued
PROD_000614,Grass-roots background projection Herself,Home & Garden,Home & Garden_5,BrandC,87.11,52.26,14.37,2021-09-08,Active
PROD_000615,Multi-layered static projection Company,Sports,Sports_1,BrandG,407.47,244.48,9.68,2020-09-10,Active
PROD_000616,Self-enabling fault-tolerant success Scene,Automotive,Automotive_4,BrandD,299.49,179.69,0.55,2024-03-18,Active
PROD_000617,Optimized solution-oriented array Score,Home & Garden,Home & Garden_5,BrandC,76.01,45.61,0.88,2020-11-28,Discontinued
PROD_000618,Extended mission-critical archive Cause,Electronics,Electronics_2,BrandC,136.55,81.93,10.38,2023-05-28,Active
PROD_000619,Programmable systemic intranet Act,Electronics,Electronics_2,BrandE,474.15,284.49,9.04,2020-06-22,Active
PROD_000620,Mandatory bottom-line interface Rule,Automotive,Automotive_4,BrandC,117.49,70.49,12.06,2021-02-04,Discontinued
PROD_000621,Compatible discrete info-mediaries Behind,Books,Books_3,BrandC,364.85,218.91,18.45,2024-02-03,Active
PROD_000622,Customer-focused bi-directional functionalities Hold,Sports,Sports_1,BrandG,198.88,119.33,0.43,2024-11-03,Active
PROD_000623,Devolved homogeneous time-frame Tax,Home & Garden,Home & Garden_5,BrandB,96.94,58.16,12.04,2024-03-15,Active
PROD_000624,Devolved secondary service-desk Character,Clothing,Clothing_5,BrandH,333.1,199.86,10.83,2020-10-10,Active
PROD_000625,Re-contextualized 24/7 pricing structure Rate,Toys,Toys_1,BrandG,191.48,114.89,13.98,2021-04-03,Active
PROD_000626,Monitored uniform data-warehouse Production,Sports,Sports_4,BrandH,396.88,238.13,7.08,2024-03-06,Active
PROD_000627,Open-source reciprocal software Level,Toys,Toys_2,BrandC,134.71,80.83,18.21,2024-09-26,Active
PROD_000628,Cross-group bandwidth-monitored challenge Soldier,Books,Books_1,BrandG,136.32,81.79,14.21,2021-01-19,Active
PROD_000629,Upgradable human-resource hardware Laugh,Clothing,Clothing_2,BrandA,193.76,116.26,13.79,2022-01-03,Active
PROD_000630,Devolved dynamic focus group Quite,Toys,Toys_4,BrandF,62.23,37.34,13.07,2020-11-08,Active
PROD_000631,Reactive radical policy Set,Books,Books_5,BrandG,286.69,172.01,5.58,2023-06-23,Active
PROD_000632,Vision-oriented system-worthy algorithm Thus,Sports,Sports_5,BrandG,280.53,168.32,9.7,2024-09-02,Active
PROD_000633,Innovative demand-driven model Policy,Automotive,Automotive_5,BrandE,494.37,296.62,6.95,2022-12-25,Active
PROD_000634,User-friendly hybrid frame Race,Home & Garden,Home & Garden_4,BrandB,376.43,225.86,15.68,2020-09-15,Discontinued
PROD_000635,Front-line modular info-mediaries Budget,Clothing,Clothing_3,BrandD,259.09,155.45,16.04,2021-08-22,Active
PROD_000636,Sharable radical archive News,Home & Garden,Home & Garden_1,BrandG,482.64,289.58,16.11,2024-11-17,Discontinued
PROD_000637,Advanced high-level functionalities Cause,Automotive,Automotive_3,BrandG,53.19,31.91,4.51,2022-05-15,Active
PROD_000638,Re-contextualized intangible hierarchy Office,Electronics,Electronics_4,BrandG,466.04,279.62,12.32,2023-11-07,Active
PROD_000639,Virtual methodical throughput Baby,Electronics,Electronics_4,BrandC,323.74,194.25,0.31,2020-07-08,Active
PROD_000640,Cloned 24/7 firmware Dinner,Sports,Sports_5,BrandA,394.14,236.48,10.36,2020-08-19,Discontinued
PROD_000641,Centralized hybrid middleware Few,Home & Garden,Home & Garden_1,BrandA,186.27,111.76,19.52,2023-07-31,Active
PROD_000642,Profit-focused zero administration instruction set Land,Books,Books_4,BrandG,183.03,109.82,8.17,2023-12-12,Discontinued
PROD_000643,Configurable scalable monitoring Note,Electronics,Electronics_5,BrandB,460.4,276.24,5.76,2023-07-08,Active
PROD_000644,Grass-roots attitude-oriented function Bar,Beauty,Beauty_2,BrandE,120.88,72.53,9.15,2022-12-29,Active
PROD_000645,Expanded coherent monitoring General,Electronics,Electronics_5,BrandE,95.77,57.46,2.22,2022-05-22,Active
PROD_000646,Sharable well-modulated projection Responsibility,Books,Books_5,BrandF,474.04,284.42,19.14,2023-08-27,Active
PROD_000647,Integrated tangible Internet solution Show,Automotive,Automotive_2,BrandG,285.95,171.57,15.17,2025-03-15,Active
PROD_000648,Front-line analyzing encryption Before,Automotive,Automotive_3,BrandA,246.17,147.7,1.44,2025-01-22,Discontinued
PROD_000649,Customizable logistical pricing structure Politics,Sports,Sports_3,BrandF,212.09,127.25,10.38,2020-09-16,Active
PROD_000650,Synchronized user-facing protocol Sit,Books,Books_4,BrandD,150.77,90.46,13.51,2021-04-24,Active
PROD_000651,Advanced tertiary challenge Science,Clothing,Clothing_3,BrandC,243.51,146.11,4.45,2020-06-28,Active
PROD_000652,Proactive grid-enabled model Nation,Home & Garden,Home & Garden_2,BrandD,254.51,152.71,4.77,2024-05-08,Discontinued
PROD_000653,Up-sized empowering concept Hot,Books,Books_2,BrandD,122.31,73.39,16.74,2021-01-25,Active
PROD_000654,Vision-oriented encompassing superstructure Various,Home & Garden,Home & Garden_1,BrandB,68.74,41.24,13.55,2021-01-09,Active
PROD_000655,Assimilated full-range workforce Laugh,Electronics,Electronics_3,BrandA,425.53,255.32,12.45,2021-10-17,Active
PROD_000656,Cloned empowering structure Part,Books,Books_5,BrandH,99.61,59.76,5.68,2023-07-29,Discontinued
PROD_000657,Proactive logistical migration Here,Home & Garden,Home & Garden_4,BrandA,267.61,160.57,9.62,2020-09-17,Active
PROD_000658,Re-contextualized composite hub Coach,Beauty,Beauty_2,BrandG,431.6,258.96,9.2,2021-09-17,Active
PROD_000659,Customer-focused object-oriented service-desk Several,Automotive,Automotive_1,BrandF,347.71,208.63,13.51,2021-01-04,Active
PROD_000660,User-centric multimedia ability Another,Clothing,Clothing_3,BrandF,187.19,112.31,3.82,2024-09-23,Active
PROD_000661,Advanced dynamic analyzer Marriage,Sports,Sports_5,BrandE,240.96,144.58,6.93,2022-04-03,Discontinued
PROD_000662,Distributed context-sensitive alliance On,Automotive,Automotive_3,BrandG,113.16,67.9,7.37,2024-06-14,Active
PROD_000663,Universal user-facing projection Kind,Books,Books_2,BrandH,98.15,58.89,19.59,2021-07-23,Discontinued
PROD_000664,Fully-configurable intangible success Front,Clothing,Clothing_5,BrandE,404.0,242.4,8.7,2021-10-16,Active
PROD_000665,Compatible object-oriented hub Call,Sports,Sports_2,BrandC,402.02,241.21,9.51,2022-12-12,Active
PROD_000666,Business-focused context-sensitive definition Summer,Home & Garden,Home & Garden_5,BrandG,254.8,152.88,10.73,2023-01-06,Active
PROD_000667,Balanced impactful architecture Understand,Automotive,Automotive_5,BrandE,132.98,79.79,1.05,2022-10-05,Active
PROD_000668,Horizontal zero-defect function Generation,Home & Garden,Home & Garden_3,BrandA,115.58,69.35,9.58,2020-11-12,Active
PROD_000669,Persevering 24/7 hub Deep,Automotive,Automotive_3,BrandF,137.29,82.37,11.25,2021-11-22,Active
PROD_000670,Innovative user-facing process improvement Eight,Beauty,Beauty_3,BrandA,211.76,127.06,17.36,2022-10-03,Discontinued
PROD_000671,Reverse-engineered modular throughput Stand,Home & Garden,Home & Garden_5,BrandE,184.0,110.4,9.8,2021-05-31,Active
PROD_000672,Quality-focused well-modulated utilization Else,Clothing,Clothing_4,BrandG,310.7,186.42,12.67,2021-03-10,Discontinued
PROD_000673,Open-source 4thgeneration emulation Number,Home & Garden,Home & Garden_5,BrandF,216.69,130.01,11.48,2022-03-02,Active
PROD_000674,Team-oriented 24/7 groupware Ability,Clothing,Clothing_3,BrandC,178.38,107.03,6.41,2024-03-25,Active
PROD_000675,Multi-tiered user-facing superstructure Food,Books,Books_4,BrandG,142.91,85.75,15.64,2020-12-14,Active
PROD_000676,Progressive disintermediate instruction set Million,Automotive,Automotive_1,BrandG,91.99,55.19,2.59,2025-03-30,Discontinued
PROD_000677,Digitized transitional focus group Better,Books,Books_4,BrandB,113.18,67.91,2.15,2020-08-27,Active
